6.40	-91.1	-31.0	-60.6	89.6	-0.3	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.4	3.3	2.6	3.8	-2.9	-4.1
6.50	-91.1	-31.0	-60.6	89.6	-0.3	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.4	3.3	2.6	3.8	-2.9	-4.1
6.60	-90.4	-30.9	-60.7	89.4	-0.6	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.2	2.7	4.5	-3.3	-4.1
6.70	-90.4	-30.9	-60.7	89.4	-0.6	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.2	2.7	4.5	-3.3	-4.1
6.80	-89.6	-30.5	-60.6	89.4	0.7	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.8	2.9	2.6	-3.6	4.7	-4.3
6.90	-89.6	-30.5	-60.6	89.4	0.7	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.8	2.9	2.6	-3.6	4.7	-4.3
7.00	-90.0	-30.8	-60.7	89.1	0.3	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.5	3.1	2.7	2.7	4.1	-4.2
7.10	-90.0	-30.8	-60.7	89.1	0.3	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.5	3.1	2.7	2.7	4.1	-4.2
7.20	-90.7	-30.7	-60.8	89.3	0.3	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.1	2.8	2.6	3.9	-4.2
7.30	-90.7	-30.7	-60.8	89.3	0.3	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.1	2.8	2.6	3.9	-4.2
7.40	-90.4	-31.0	-60.2	89.6	-0.1	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.3	2.2	3.1	2.6	-4.2
7.50	-90.4	-31.0	-60.2	89.6	-0.1	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.3	2.2	3.1	2.6	-4.2
7.60	-89.7	-30.5	-59.8	89.8	0.6	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.7	2.9	-2.2	-3.8	4.2	-4.3
7.70	-89.7	-30.5	-59.8	89.8	0.6	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	-2.7	2.9	-2.2	-3.8	4.2	-4.3
7.80	-90.3	-31.1	-60.5	89.8	-0.4	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.4	2.5	3.8	-3.4	-4.1
7.90	-90.3	-31.1	-60.5	89.8	-0.4	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.4	2.5	3.8	-3.4	-4.1
8.00	-90.7	-30.8	-60.1	89.9	-0.6	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.1	2.1	4.2	-3.9	-4.1
8.10	-90.7	-30.8	-60.1	89.9	-0.6	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.1	3.1	2.1	4.2	-3.9	-4.1
8.20	-90.3	-30.9	-60.2	89.9	-0.7	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.2	2.2	4.3	-4.0	-4.2
8.30	-90.3	-30.9	-60.2	89.9	-0.7	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.2	2.2	4.3	-4.0	-4.2
8.40	-90.3	-31.1	-60.2	88.8	-0.5	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.7	3.4	2.2	5.1	-2.7	-4.1
8.50	-90.3	-31.1	-60.2	88.8	-0.5	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.7	3.4	2.2	5.1	-2.7	-4.1
8.60	-90.5	-31.2	-60.2	88.2	-0.7	41.4	-90.5	-31.2	-60.4	88.9	-0.8	40.9	2.5	2.5	-2.2	2.7	3.6	-4.1
8.70	-90.5	-31.2	-60.2	88.2	-0.7	41.4	-90.5	-31.2	-60.4	88.9	-0.8	40.9	2.5	2.5	-2.2	2.7	3.6	-4.1
8.80	-90.7	-31.3	-60.3	88.4	-0.4	41.5	-90.4	-31.1	-60.4	88.9	-0.8	40.9	2.8	2.6	-2.1	-3.2	4.2	-4.1
8.90	-90.7	-31.3	-60.3	88.4	-0.4	41.5	-90.4	-31.1	-60.4	88.9	-0.8	40.9	2.8	2.6	-2.1	-3.2	4.2	-4.1
9.00	-90.5	-31.2	-60.1	88.9	-0.2	41.6	-90.1	-31.0	-60.2	88.6	-0.8	40.9	2.8	2.6	-2.0	-4.4	3.6	-4.2
9.10	-90.5	-31.2	-60.1	88.9	-0.2	41.6	-90.1	-31.0	-60.2	88.6	-0.8	40.9	2.8	2.6	-2.0	-4.4	3.6	-4.2
9.20	-90.3	-31.6	-60.0	88.4	-0.9	41.4	-89.7	-30.9	-59.9	88.2	-0.8	40.9	3.0	3.0	2.1	2.5	-3.0	-4.1
9.30	-90.3	-31.6	-60.0	88.4	-0.9	41.4	-89.7	-30.9	-59.9	88.2	-0.8	40.9	3.0	3.0	2.1	2.5	-3.0	-4.1
9.40	-90.3	-31.3	-60.2	88.5	-1.2	41.5	-89.1	-30.7	-59.6	87.6	-0.8	40.9	3.5	3.0	2.6	-2.5	-4.3	-4.1
9.50	-90.3	-31.3	-60.2	88.5	-1.2	41.5	-89.1	-30.7	-59.6	87.6	-0.8	40.9	3.5	3.0	2.6	-2.5	-4.3	-4.1
9.60	-90.4	-31.5	-60.1	88.2	-1.8	41.5	-88.3	-30.4	-59.1	86.8	-0.8	40.9	4.2	3.4	3.0	3.6	-6.4	-4.1
9.70	-90.4	-31.5	-60.1	88.2	-1.8	41.5	-88.3	-30.4	-59.1	86.8	-0.8	40.9	4.2	3.4	3.0	3.6	-6.4	-4.1
9.80	-90.1	-31.3	-60.1	87.7	-1.7	41.5	-87.3	-30.0	-58.4	85.8	-0.8	40.9	4.7	3.5	3.6	2.9	-6.7	-4.2
9.90	-90.1	-31.3	-60.1	87.7	-1.7	41.5	-87.3	-30.0	-58.4	85.8	-0.8	40.9	4.7	3.5	3.6	2.9	-6.7	-4.2
10.00	-89.2	-31.6	-60.3	85.9	-1.6	41.3	-85.2	-29.4	-57.2	83.8	-0.8	40.9	5.7	4.3	5.1	2.5	-6.7	-4.0
10.10	-89.2	-31.6	-60.3	85.9	-1.6	41.3	-85.2	-29.4	-57.2	83.8	-0.8	40.9	5.7	4.3	5.1	2.5	-6.7	-4.0
10.20	-88.2	-31.3	-59.5	84.8	-0.1	41.5	-83.6	-28.8	-56.2	82.1	-0.8	40.9	6.2	4.5	5.4	-6.8	-3.4	-4.2
10.30	-88.2	-31.3	-59.5	84.8	-0.1	41.5	-83.6	-28.8	-56.2	82.1	-0.8	40.9	6.2	4.5	5.4	-6.8	-3.4	-4.2
10.40	-86.8	-30.7	-58.8	84.0	0.6	41.6	-81.6	-28.1	-55.0	80.2	-0.8	40.9	6.6	4.6	5.8	-9.6	-2.8	-4.2
